# Testing 7776 configurations 
# Reading [30] trace.out files from [../parrot-traces/polybench-v0.1-normal/]
# -> Parrot_l1_2mm.latency_trace.out
# -> Parrot_l1_jacobi-2d.latency_trace.out
# -> Parrot_l1_mvt.latency_trace.out
# -> Parrot_l1_floyd-warshall.latency_trace.out
# -> Parrot_l1_trisolv.latency_trace.out
# -> Parrot_l1_deriche.latency_trace.out
# -> Parrot_l1_symm.latency_trace.out
# -> Parrot_l1_syr2k.latency_trace.out
# -> Parrot_l1_nussinov.latency_trace.out
# -> Parrot_l1_heat-3d.latency_trace.out
# -> Parrot_l1_doitgen.latency_trace.out
# -> Parrot_l1_covariance.latency_trace.out
# -> Parrot_l1_trmm.latency_trace.out
# -> Parrot_l1_lu.latency_trace.out
# -> Parrot_l1_bicg.latency_trace.out
# -> Parrot_l1_3mm.latency_trace.out
# -> Parrot_l1_cholesky.latency_trace.out
# -> Parrot_l1_seidel-2d.latency_trace.out
# -> Parrot_l1_jacobi-1d.latency_trace.out
# -> Parrot_l1_gemver.latency_trace.out
# Done loading files.
pct acc threshold phase_length stable_min window_start summarize proj_dist proj_delta p_j
0.60613 4.48413 0.4 50000 4 20 250 10 2 10
0.544412 1.87566 0.5 100000 4 10 1000 10 1 6
0.520307 1.60757 0.4 50000 5 20 1000 5 0.5 10
0.612745 3.78494 0.4 200000 3 20 1000 5 1 4
0.484153 2.16186 0.4 200000 5 15 1000 5 1 10
0.539757 3.30515 0.5 100000 5 15 250 10 1 10
0.508409 1.5438 0.4 100000 4 15 500 10 0.5 6
0.606719 4.53351 0.6 100000 3 10 250 5 0.5 8
0.523102 2.07967 0.4 200000 3 15 250 5 0.5 10
0.533722 3.02916 0.5 100000 4 20 500 10 1 10
0.512526 1.47933 0.4 100000 5 15 1000 10 0.5 8
0.555727 2.41984 0.4 100000 3 10 500 5 0.5 6
0.608933 4.44492 0.5 50000 3 15 500 5 1 8
0.470286 1.61881 0.5 200000 5 20 1000 10 0.5 6
0.676111 5.62914 0.4 100000 3 20 1000 5 2 10
0.600366 4.88794 0.4 200000 4 15 500 5 1 4
0.541936 3.1406 0.5 200000 5 15 250 10 0.5 4
0.594101 5.58276 0.4 200000 5 10 250 5 1 8
0.65367 6.64599 0.5 200000 3 20 250 5 2 8
0.584428 4.03605 0.5 200000 4 20 500 5 2 10
0.675533 6.23325 0.5 100000 3 10 500 10 1 4
0.651065 5.31688 0.5 200000 4 10 1000 5 2 8
0.470199 1.29724 0.6 100000 4 20 1000 10 0.5 10
0.530241 1.77226 0.4 100000 5 10 250 10 0.5 8
0.600048 4.19598 0.4 50000 5 15 250 5 0.5 6
0.695235 6.3877 0.5 200000 3 10 500 5 2 6
0.536885 1.79575 0.5 100000 4 10 1000 10 1 8
0.676841 5.41797 0.4 200000 5 15 1000 5 2 4
0.626584 3.40303 0.4 10000 4 10 500 10 0.5 6
0.507619 1.55022 0.4 100000 4 15 500 10 0.5 8
0.738049 6.05113 0.4 10000 3 15 1000 5 2 8
0.547556 3.66708 0.4 200000 3 20 1000 5 1 6
0.710235 8.54616 0.5 100000 5 15 250 10 2 4
0.596245 4.30024 0.6 100000 3 10 250 5 0.5 10
0.644244 5.96072 0.4 200000 3 15 250 5 1 4
0.502567 1.48573 0.4 100000 5 15 1000 10 0.5 10
0.53078 3.40967 0.6 200000 3 10 1000 5 1 10
0.466243 1.58328 0.4 10000 4 20 250 10 0.5 10
0.645014 4.29903 0.5 100000 4 20 500 10 2 4
0.470092 1.62294 0.5 200000 5 20 1000 10 0.5 8
0.529064 2.8464 0.4 100000 3 20 1000 10 0.5 4
0.605084 4.63855 0.6 50000 5 15 500 10 2 8
0.573196 4.79484 0.4 200000 4 15 500 5 1 6
0.545795 4.17213 0.4 200000 5 10 250 5 1 10
0.632932 5.37831 0.5 200000 3 20 250 5 2 10
0.501369 3.15127 0.5 200000 5 15 250 10 0.5 6
0.572197 3.58193 0.5 100000 3 10 500 10 1 6
0.549911 2.85016 0.5 200000 4 20 500 10 0.5 4
0.620907 4.57618 0.6 10000 5 15 500 10 1 4
0.595876 4.35023 0.5 200000 4 10 1000 5 2 10
0.535384 3.44141 0.6 200000 3 20 500 5 1 10
0.601793 3.172 0.6 10000 4 20 1000 10 0.5 6
0.492844 1.7416 0.4 100000 5 10 250 10 0.5 10
0.619772 3.46136 0.4 50000 3 10 250 10 1 10
0.650343 6.48397 0.5 200000 3 10 500 5 2 8
0.536864 1.81466 0.5 100000 4 10 1000 10 1 10
0.453164 1.37239 0.4 100000 4 15 500 10 0.5 10
0.60985 4.7509 0.4 200000 5 15 1000 5 2 6
0.66897 4.88446 0.6 100000 3 10 250 5 1 4
0.521303 3.44514 0.4 200000 3 20 1000 5 1 8
0.66321 6.66082 0.5 100000 5 15 250 10 2 6
0.670962 8.09335 0.4 200000 3 15 250 5 1 6
0.533321 3.04479 0.4 100000 5 15 1000 10 1 4
0.601297 3.8957 0.5 100000 4 20 500 10 2 6
0.530923 1.687 0.6 100000 4 15 250 10 0.5 8
0.440826 1.63425 0.5 200000 5 20 1000 10 0.5 10
0.607505 3.09484 0.4 50000 3 15 1000 10 1 8
0.524669 2.84861 0.4 100000 3 20 1000 10 0.5 6
0.510936 3.1361 0.4 200000 4 15 500 5 1 8
0.531566 1.39833 0.6 100000 3 10 1000 10 0.5 4
0.562145 2.88648 0.5 200000 3 20 250 10 0.5 4
0.661571 7.30537 0.4 200000 5 10 250 5 2 4
0.498552 3.00808 0.5 200000 5 15 250 10 0.5 8
0.559521 2.10585 0.5 100000 3 10 500 10 1 8
0.548426 2.80511 0.5 200000 4 20 500 10 0.5 6
0.501782 1.53817 0.5 200000 4 10 1000 10 0.5 4
0.631518 5.40748 0.4 100000 5 10 250 10 1 4
0.616271 3.31386 0.4 10000 5 10 1000 10 1 10
0.636516 5.72761 0.5 200000 3 10 500 5 2 10
0.559724 3.87427 0.4 100000 4 15 500 10 1 4
0.631283 4.19416 0.5 100000 4 10 1000 10 2 4
0.54883 4.75597 0.4 200000 5 15 1000 5 2 8
0.627037 5.0398 0.6 100000 3 10 250 5 1 6
0.519072 3.02309 0.4 200000 3 20 1000 5 1 10
0.65207 6.10515 0.5 100000 5 15 250 10 2 8
0.639424 5.95452 0.4 200000 3 15 250 5 1 8
0.530097 3.05042 0.4 100000 5 15 1000 10 1 6
0.560849 3.87604 0.5 100000 4 20 500 10 2 8
0.465249 1.45015 0.4 100000 3 20 1000 10 0.5 8
0.533018 3.3804 0.5 200000 5 20 1000 10 1 4
0.627537 3.74491 0.5 10000 3 20 1000 10 2 8
0.53832 1.49026 0.6 100000 3 20 500 10 0.5 6
0.633387 5.03652 0.5 10000 3 15 250 10 2 10
0.511209 1.63957 0.5 200000 3 20 250 10 0.5 6
0.500732 2.96009 0.4 200000 4 15 500 5 1 10
0.485251 2.74685 0.5 200000 5 15 250 10 0.5 10
0.627564 4.64417 0.4 200000 5 10 250 5 2 6
0.551767 1.9556 0.5 100000 3 10 500 10 1 10
0.684614 5.68061 0.6 10000 3 20 500 5 2 10
0.76514 6.06663 0.5 10000 4 15 1000 5 1 4
0.480315 1.64981 0.5 200000 4 20 500 10 0.5 8
0.869404 6.24895 0.6 10000 3 10 1000 5 2 6
0.501181 1.55894 0.5 200000 4 10 1000 10 0.5 6
0.615031 4.51019 0.6 100000 5 15 500 10 1 4
0.621229 4.82264 0.4 100000 5 10 250 10 1 6
0.607805 5.30599 0.5 200000 3 10 500 10 0.5 4
0.547512 2.4733 0.4 100000 4 15 500 10 1 6
0.535605 4.30915 0.4 200000 5 15 1000 5 2 10
0.566396 3.57364 0.5 100000 4 10 1000 10 2 6
0.623938 4.91976 0.6 100000 3 10 250 5 1 8
0.769986 5.63289 0.4 200000 3 20 1000 5 2 4
0.601245 5.09524 0.5 100000 5 15 250 10 2 10
0.66509 4.95608 0.6 50000 4 20 1000 10 2 6
0.57317 4.45332 0.4 200000 3 15 250 5 1 10
0.52973 3.05179 0.4 100000 5 15 1000 10 1 8
0.665808 4.43078 0.6 10000 4 15 250 10 0.5 4
0.544739 3.20214 0.5 100000 4 20 500 10 2 10
0.631532 5.09601 0.4 50000 4 10 500 10 2 10
0.482077 1.6239 0.5 200000 5 20 1000 10 1 6
0.423061 1.46942 0.4 100000 3 20 1000 10 0.5 10
0.476023 1.58122 0.5 200000 3 20 250 10 0.5 8
0.731684 5.59059 0.4 200000 4 15 500 5 2 4
0.600844 4.2753 0.4 200000 5 10 250 5 2 8
0.579137 3.53929 0.5 200000 5 15 250 10 1 4
0.477465 1.65721 0.5 200000 4 20 500 10 0.5 10
0.715995 5.94899 0.5 100000 3 10 500 10 2 4
0.486213 1.55373 0.5 200000 4 10 1000 10 0.5 8
0.619639 3.52834 0.4 100000 5 10 250 10 1 8
0.804282 8.00216 0.6 200000 3 10 1000 5 2 4
0.728231 4.73288 0.6 200000 4 20 1000 5 2 4
0.511034 1.66737 0.5 200000 3 10 500 10 0.5 6
0.537359 1.76867 0.4 100000 4 15 500 10 1 8
0.525391 2.81941 0.4 200000 5 15 1000 10 0.5 4
0.551328 3.60585 0.5 100000 4 10 1000 10 2 8
0.623459 4.90936 0.6 100000 3 10 250 5 1 10
0.733852 5.89929 0.4 200000 3 20 1000 5 2 6
0.589369 4.37402 0.5 100000 5 15 500 5 0.5 4
0.547959 3.70481 0.6 200000 5 15 500 5 1 10
0.527954 1.83178 0.4 100000 5 15 1000 10 1 10
0.710129 6.36783 0.5 10000 5 20 250 5 1 6
0.746283 9.30931 0.4 200000 3 15 250 5 2 4
0.529892 1.55533 0.5 100000 4 20 1000 5 0.5 4
0.683073 6.41626 0.6 50000 4 15 250 10 2 4
0.747813 5.99139 0.5 50000 4 10 250 5 2 6
0.7127 5.6306 0.5 10000 5 10 500 5 1 6
0.782843 8.43805 0.6 200000 3 20 500 5 2 4
0.481884 1.62803 0.5 200000 5 20 1000 10 1 8
0.644313 4.8042 0.4 100000 3 20 1000 10 1 4
0.606545 3.05482 0.6 50000 3 20 500 10 1 10
0.463894 1.51863 0.5 200000 3 20 250 10 0.5 10
0.688844 5.56167 0.4 200000 4 15 500 5 2 6
0.735929 5.52933 0.4 10000 5 20 500 10 2 6
0.600522 4.28639 0.4 200000 5 10 250 5 2 10
0.568562 3.50153 0.5 200000 5 15 250 10 1 6
0.682041 5.49346 0.5 100000 3 10 500 10 2 6
0.566844 3.36599 0.5 200000 4 20 500 10 1 4
0.438011 1.55741 0.5 200000 4 10 1000 10 0.5 10
0.563475 2.14421 0.4 100000 5 10 250 10 1 10
0.533773 1.63634 0.4 100000 4 15 500 10 1 10
0.497433 1.68725 0.5 200000 3 10 500 10 0.5 8
0.477292 1.65034 0.4 200000 5 15 1000 10 0.5 6
0.814433 6.24538 0.5 100000 3 15 500 5 2 4
0.549499 3.55202 0.5 100000 4 10 1000 10 2 10
0.608933 4.44492 0.5 50000 3 15 500 5 1 10
0.731358 6.27456 0.6 100000 3 10 250 5 2 4
0.653576 5.77311 0.4 200000 3 20 1000 5 2 8
0.530172 1.67595 0.5 100000 5 15 500 5 0.5 6
0.603639 3.88598 0.4 100000 5 15 1000 10 2 4
0.67587 7.52347 0.4 200000 3 15 250 5 2 6
0.529111 1.60324 0.5 100000 4 20 1000 5 0.5 6
0.452618 1.63934 0.5 200000 5 20 1000 10 1 10
0.54009 2.85817 0.4 100000 3 20 1000 10 1 6
0.596629 4.67924 0.6 200000 4 15 250 5 1 6
0.653922 6.54102 0.4 200000 4 15 500 5 2 8
0.628851 4.96033 0.5 200000 3 20 250 10 1 4
0.679104 5.49075 0.5 100000 3 10 500 10 2 8
0.529091 1.43167 0.5 50000 5 20 250 10 0.5 8
0.727879 5.69841 0.5 50000 4 15 1000 5 2 8
0.544144 3.34974 0.4 200000 5 10 250 10 0.5 4
0.547228 3.36177 0.5 200000 5 15 250 10 1 8
0.550164 4.01776 0.5 200000 4 10 1000 10 1 4
0.549275 2.84847 0.5 200000 4 20 500 10 1 6
0.625673 3.25233 0.5 50000 5 10 500 10 0.5 4
0.700828 6.3828 0.4 100000 4 15 500 10 2 4
0.497433 1.68725 0.5 200000 3 10 500 10 0.5 10
0.495419 1.60123 0.6 50000 3 10 1000 10 0.5 8
0.69989 5.64249 0.4 50000 5 20 1000 5 1 4
0.668558 6.88035 0.4 100000 5 10 250 10 2 4
0.47727 1.64817 0.4 200000 5 15 1000 10 0.5 8
0.603063 3.18618 0.4 50000 4 20 500 5 0.5 4
0.637914 5.85366 0.5 100000 4 15 250 5 0.5 4
0.723696 7.00225 0.6 100000 3 10 250 5 2 6
0.530164 1.67443 0.5 100000 5 15 500 5 0.5 8
0.648044 5.41326 0.4 200000 3 20 1000 5 2 10
0.547267 3.60707 0.4 100000 5 15 1000 10 2 6
0.646198 5.39896 0.4 200000 3 15 250 5 2 8
0.577185 3.35644 0.5 200000 5 20 1000 10 2 4
0.529111 1.60324 0.5 100000 4 20 1000 5 0.5 8
0.54121 1.74484 0.4 100000 3 10 500 5 0.5 8
0.538792 1.53374 0.4 100000 3 20 1000 10 1 8
0.617738 3.26266 0.6 10000 5 15 500 10 1 6
0.624507 4.90093 0.4 200000 4 15 500 5 2 10
0.530386 3.04215 0.4 200000 5 10 250 10 0.5 6
0.611339 3.68434 0.5 200000 3 20 250 10 1 6
0.53046 2.89511 0.5 200000 5 15 250 10 1 10
0.50228 1.7428 0.5 200000 4 20 500 10 1 8
0.503438 2.90144 0.5 200000 4 10 1000 10 1 6
0.678658 5.51336 0.5 100000 3 10 500 10 2 10
0.731509 6.83744 0.4 50000 3 10 250 10 2 4
0.651903 5.0257 0.4 100000 4 15 500 10 2 6
0.626628 6.83459 0.5 200000 3 10 500 10 1 4
0.551792 1.73674 0.4 50000 5 15 250 5 0.5 8
0.455646 1.60177 0.4 200000 5 15 1000 10 0.5 10
0.664914 6.5074 0.4 100000 5 10 250 10 2 6
0.612513 5.16538 0.5 100000 4 15 250 5 0.5 6
0.565303 3.10615 0.4 10000 4 10 500 10 0.5 8
0.678037 5.77731 0.6 100000 3 10 250 5 2 8
0.530152 1.73416 0.5 100000 5 15 500 5 0.5 10
0.541401 2.8412 0.6 100000 4 20 1000 10 1 4
0.533703 3.15824 0.4 100000 5 15 1000 10 2 8
0.515196 1.71498 0.4 200000 3 20 1000 10 0.5 4
0.697726 6.28193 0.4 10000 4 20 250 10 1 4
0.482919 1.68418 0.5 200000 5 20 1000 10 2 6
0.633455 5.13834 0.4 200000 3 15 250 5 2 10
0.528765 1.57396 0.5 100000 4 20 1000 5 0.5 10
0.53878 1.54813 0.4 100000 3 20 1000 10 1 10
0.565162 2.9468 0.4 200000 4 15 500 10 0.5 4
0.771367 10.0527 0.6 200000 3 10 1000 5 2 6
0.609735 5.69583 0.5 200000 5 15 250 10 2 4
0.52867 3.02153 0.4 200000 5 10 250 10 0.5 8
0.710179 6.06169 0.4 10000 5 10 1000 10 2 4
0.50228 1.7428 0.5 200000 4 20 500 10 1 10
0.53417 2.19338 0.5 200000 3 20 250 10 1 8
0.503332 2.90342 0.5 200000 4 10 1000 10 1 8
0.613367 5.20063 0.4 100000 4 15 500 10 2 8
0.65929 5.5093 0.5 100000 3 10 1000 5 0.5 4
0.595525 3.10508 0.6 10000 4 20 1000 10 0.5 8
0.539471 3.43035 0.5 200000 3 10 500 10 1 6
0.529294 2.79597 0.4 200000 5 15 1000 10 1 4
0.605027 4.61476 0.6 50000 5 15 500 10 2 10
0.662893 6.37791 0.4 100000 5 10 250 10 2 8
0.673858 5.22714 0.6 100000 3 10 250 5 2 10
0.549861 2.53933 0.5 100000 4 15 250 5 0.5 8
0.717243 5.43037 0.6 200000 3 20 500 5 2 6
0.710266 6.10216 0.4 10000 3 15 1000 5 2 10
0.620778 4.75781 0.5 100000 5 15 500 5 1 4
0.513271 1.69615 0.4 200000 3 20 1000 10 0.5 6
0.533602 3.15809 0.4 100000 5 15 1000 10 2 10
0.482079 1.71601 0.5 200000 5 20 1000 10 2 8
0.592074 3.70669 0.4 200000 3 15 250 10 0.5 4
0.632036 4.73056 0.5 10000 3 15 500 5 0.5 4
0.599981 3.81925 0.5 100000 4 20 1000 5 1 4
0.387879 1.46947 0.6 100000 4 15 250 10 0.5 10
0.714466 5.72188 0.4 100000 3 20 1000 10 2 4
0.543442 2.75896 0.4 200000 4 15 500 10 0.5 6
0.615619 3.28406 0.6 10000 3 20 500 10 0.5 4
0.728268 5.69075 0.5 10000 4 15 1000 5 1 6
0.496074 3.02385 0.4 200000 5 10 250 10 0.5 10
0.523097 1.35026 0.6 100000 3 10 1000 10 0.5 6
0.58175 4.43705 0.5 200000 5 15 250 10 2 6
0.535588 1.66794 0.6 100000 5 15 500 10 1 6
0.502921 2.945 0.5 200000 4 10 1000 10 1 10
0.660432 4.6482 0.5 200000 4 20 500 10 2 4
0.52502 1.92224 0.5 200000 3 20 250 10 1 10
0.597125 4.99623 0.4 100000 4 15 500 10 2 10
0.795456 5.72003 0.6 10000 3 10 1000 5 2 8
0.479801 1.65908 0.4 200000 5 15 1000 10 1 6
0.52471 3.19088 0.5 200000 3 10 500 10 1 8
0.600198 4.43289 0.5 100000 3 10 1000 5 0.5 6
0.605237 5.11014 0.4 100000 5 10 250 10 2 10
0.61775 3.42357 0.6 100000 3 10 250 10 0.5 4
0.603626 4.46102 0.4 50000 4 10 1000 5 0.5 4
0.548225 2.39875 0.5 100000 4 15 250 5 0.5 10
0.497715 1.57449 0.4 200000 3 20 1000 10 0.5 8
0.573703 3.26679 0.5 100000 5 15 500 5 1 6
0.584378 1.80031 0.6 10000 4 15 250 10 0.5 6
0.602931 4.47134 0.4 100000 5 20 250 5 0.5 4
0.453055 1.73782 0.5 200000 5 20 1000 10 2 10
0.527944 3.27082 0.4 200000 3 15 250 10 0.5 6
0.596923 3.74698 0.5 100000 4 20 1000 5 1 6
0.605239 3.11279 0.4 50000 3 15 1000 10 1 10
0.495935 1.65636 0.4 200000 4 15 500 10 0.5 8
0.711228 5.62393 0.4 100000 3 20 1000 10 2 6
0.593238 4.87444 0.4 200000 5 10 250 10 1 4
0.548146 4.22367 0.5 200000 5 15 250 10 2 8
0.590201 4.64543 0.5 200000 4 10 1000 10 2 4
0.568757 3.45475 0.4 100000 4 15 1000 5 0.5 4
0.668361 6.96971 0.5 200000 3 20 250 10 2 4
0.527472 1.43325 0.6 100000 3 20 500 10 0.5 8
0.568641 3.46648 0.5 200000 4 20 500 10 2 6
0.479801 1.65908 0.4 200000 5 15 1000 10 1 8
0.524663 3.18767 0.5 200000 3 10 500 10 1 10
0.613052 5.01191 0.4 100000 5 10 500 5 0.5 4
0.514983 1.69501 0.6 100000 3 10 250 10 0.5 6
0.599644 4.3728 0.5 100000 3 10 1000 5 0.5 8
0.69343 7.0472 0.5 100000 4 15 250 5 1 4
0.695125 5.58425 0.5 50000 4 10 250 5 2 8
0.487866 1.57225 0.4 200000 3 20 1000 10 0.5 10
0.538874 3.20708 0.5 100000 5 15 500 5 1 8
0.660915 5.35702 0.5 10000 5 20 250 5 1 8
0.661959 5.19762 0.5 10000 5 10 500 5 1 8
0.600627 3.29073 0.4 100000 5 20 250 5 0.5 6
0.700857 6.51199 0.6 50000 3 20 500 10 2 4
0.473681 1.8517 0.4 200000 3 15 250 10 0.5 8
0.641009 5.12901 0.6 50000 4 15 250 10 2 6
0.608985 4.39709 0.6 50000 4 20 1000 10 2 8
0.65268 5.6496 0.6 200000 3 10 250 5 0.5 4
0.655879 3.89335 0.6 200000 4 20 1000 5 2 6
0.546397 3.55315 0.5 100000 4 20 1000 5 1 8
0.616028 3.30298 0.5 10000 3 20 1000 10 2 10
0.591984 4.30522 0.4 100000 3 20 1000 10 2 8
0.495204 1.65006 0.4 200000 4 15 500 10 0.5 10
0.593224 4.83598 0.4 200000 5 10 250 10 1 6
0.540844 1.89471 0.4 100000 4 15 1000 5 0.5 6
0.54104 3.9355 0.5 200000 5 15 250 10 2 10
0.567444 3.55232 0.5 200000 4 10 1000 10 2 6
0.646608 5.84422 0.5 200000 3 20 250 10 2 6
0.676193 5.31047 0.4 10000 5 20 500 10 2 8
0.569539 3.90181 0.5 200000 4 20 500 10 2 8
0.854558 6.31914 0.5 50000 3 15 500 5 2 4
0.479801 1.65908 0.4 200000 5 15 1000 10 1 10
0.686964 8.34177 0.5 200000 3 10 500 10 2 4
0.512044 1.68874 0.6 100000 3 10 250 10 0.5 8
0.540867 3.24075 0.4 100000 5 10 500 5 0.5 6
0.702761 6.00696 0.6 200000 3 10 1000 5 2 8
0.669998 6.26508 0.5 100000 4 15 250 5 1 6
0.599551 4.39544 0.5 100000 3 10 1000 5 0.5 10
0.526681 3.68407 0.4 200000 3 20 1000 10 1 4
0.538874 3.20708 0.5 100000 5 15 500 5 1 10
0.469604 1.81855 0.4 200000 3 15 250 10 0.5 10
0.529779 1.72673 0.4 100000 5 20 250 5 0.5 8
0.613566 3.30096 0.6 200000 3 10 250 5 0.5 6
0.54242 3.4997 0.5 100000 4 20 1000 5 1 10
0.544771 3.43534 0.4 200000 5 10 250 10 1 8
0.591922 4.32329 0.4 100000 3 20 1000 10 2 10
0.598359 4.90718 0.4 200000 4 15 500 10 1 4
0.540674 1.91139 0.4 100000 4 15 1000 5 0.5 8
0.567838 4.28624 0.5 200000 3 20 250 10 2 8
0.544469 3.87473 0.5 200000 5 15 500 5 0.5 4
0.54127 3.31387 0.5 200000 4 10 1000 10 2 8
0.516918 3.69941 0.5 200000 4 20 500 10 2 10
0.672994 5.39553 0.6 200000 3 20 500 5 2 8
0.542889 4.20936 0.4 200000 5 15 1000 10 2 4
0.738981 6.51039 0.5 100000 3 15 500 5 2 6
0.570183 3.55823 0.5 200000 3 10 500 10 2 6
0.501059 1.43309 0.6 100000 3 10 250 10 0.5 10
0.540507 3.35459 0.4 100000 5 10 500 5 0.5 8
0.551843 3.76951 0.5 100000 4 15 250 5 1 8
0.682561 5.74549 0.5 100000 3 10 1000 5 1 4
0.51739 3.03339 0.4 200000 3 20 1000 10 1 6
0.747625 6.11414 0.5 100000 5 15 500 5 2 4
0.529549 1.72961 0.4 100000 5 20 250 5 0.5 10
0.624648 3.79239 0.4 200000 3 15 250 10 1 4
0.534134 2.03924 0.6 200000 3 10 250 5 0.5 8
0.544597 3.33542 0.4 200000 5 10 250 10 1 10
0.789075 6.35156 0.5 100000 4 20 1000 5 2 4
0.647188 5.26998 0.4 50000 3 10 250 10 2 6
0.685259 7.08655 0.4 100000 4 10 250 5 0.5 4
0.700053 5.5374 0.6 200000 5 15 500 5 2 4
0.555673 4.89712 0.4 200000 4 15 500 10 1 6
0.486285 1.4623 0.5 50000 5 20 250 10 0.5 10
0.676805 5.17588 0.5 50000 4 15 1000 5 2 10
0.527173 1.70648 0.4 100000 4 15 1000 5 0.5 10
0.561854 1.85554 0.5 50000 5 10 500 10 0.5 6
0.561758 3.74096 0.5 200000 3 20 250 10 2 10
0.695848 5.83403 0.4 50000 5 20 1000 5 1 6
0.529466 2.82584 0.5 200000 5 15 500 5 0.5 6
0.503372 2.86638 0.5 200000 4 10 1000 10 2 10
0.548596 3.35301 0.5 200000 4 20 1000 5 0.5 4
0.568757 4.32834 0.6 200000 4 15 250 5 1 8
0.617729 3.26124 0.6 10000 5 15 500 10 1 8
0.497734 3.18472 0.4 200000 5 15 1000 10 2 6
0.663303 4.90865 0.6 100000 3 10 250 10 1 4
0.536845 3.28567 0.5 200000 3 10 500 10 2 8
0.531038 3.11908 0.4 100000 5 10 500 5 0.5 10
0.551561 3.89116 0.5 100000 4 15 250 5 1 10
0.601101 3.20614 0.4 50000 4 20 500 5 0.5 6
0.648964 5.1618 0.5 100000 3 10 1000 5 1 6
0.511766 1.64904 0.4 200000 3 20 1000 10 1 8
0.539561 1.72707 0.4 100000 3 10 500 5 0.5 10
0.701436 5.96261 0.5 100000 5 15 500 5 2 6
0.60621 5.39006 0.4 200000 3 15 250 10 1 6
0.626487 4.96682 0.4 100000 5 20 250 5 1 4
0.672822 5.6475 0.5 100000 4 20 1000 5 2 6
0.534062 2.12571 0.6 200000 3 10 250 5 0.5 10
0.610597 5.22891 0.4 200000 5 10 250 10 2 4
0.667868 4.90188 0.4 100000 4 10 250 5 0.5 6
0.616887 4.16018 0.4 100000 4 15 1000 5 1 4
0.498891 1.62162 0.4 200000 4 15 500 10 1 8
0.573303 4.23654 0.5 200000 3 20 500 5 0.5 4
0.679931 5.59486 0.4 10000 5 10 1000 10 2 6
0.58006 3.73953 0.5 200000 4 15 250 5 0.5 4
0.529451 2.82686 0.5 200000 5 15 500 5 0.5 8
0.501617 1.71653 0.5 200000 4 20 1000 5 0.5 6
0.481443 2.38757 0.4 200000 5 15 1000 10 2 8
0.551463 1.8054 0.4 50000 5 15 250 5 0.5 10
0.747686 8.16511 0.5 100000 4 15 250 5 2 4
0.529713 3.2827 0.5 200000 3 10 500 10 2 10
0.605702 3.32245 0.6 100000 3 10 250 10 1 6
0.67077 6.01878 0.4 100000 5 10 500 5 1 4
0.649191 5.22345 0.5 10000 4 15 1000 5 1 8
0.602712 4.59365 0.5 100000 3 10 1000 5 1 8
0.509939 1.64878 0.4 200000 3 20 1000 10 1 10
0.539707 2.93111 0.6 100000 4 20 1000 10 1 6
0.621039 4.60939 0.4 10000 4 20 250 10 1 6
0.63101 4.74836 0.5 10000 3 15 500 5 0.5 6
0.495409 1.58326 0.6 50000 3 10 1000 10 0.5 10
0.661623 5.70325 0.5 100000 5 15 500 5 2 8
0.615004 3.29926 0.6 10000 3 20 500 10 0.5 6
0.565298 3.12147 0.4 10000 4 10 500 10 0.5 10
0.631419 4.69648 0.4 100000 5 20 250 5 1 6
0.568761 4.33274 0.6 200000 4 15 250 5 1 10
0.57097 3.11138 0.4 200000 3 15 250 10 1 8
0.699314 5.9483 0.5 100000 4 20 1000 5 2 8
0.771294 6.218 0.6 10000 3 10 1000 5 2 10
0.609597 4.47474 0.4 100000 4 15 1000 5 1 6
0.655255 5.685 0.6 200000 3 10 1000 5 2 10
0.571226 2.43789 0.4 100000 4 10 250 5 0.5 8
0.601737 5.78479 0.4 200000 5 10 250 10 2 6
0.585001 3.13063 0.4 50000 4 10 1000 5 0.5 6
0.686066 9.04083 0.6 200000 3 10 250 5 1 4
0.573208 4.24941 0.5 200000 3 20 500 5 0.5 6
0.498891 1.62162 0.4 200000 4 15 500 10 1 10
0.574834 3.52142 0.5 200000 4 15 250 5 0.5 6
0.52932 2.83697 0.5 200000 5 15 500 5 0.5 10
0.501439 1.68342 0.5 200000 4 20 1000 5 0.5 8
0.479948 1.74883 0.4 200000 5 15 1000 10 2 10
0.593403 3.1042 0.6 10000 4 20 1000 10 0.5 10
0.562464 3.63425 0.5 200000 3 10 1000 5 0.5 4
0.605699 3.33565 0.6 100000 3 10 250 10 1 8
0.715421 7.29836 0.5 100000 4 15 250 5 2 6
0.602712 4.59365 0.5 100000 3 10 1000 5 1 10
0.61313 5.0005 0.4 100000 5 10 500 5 1 6
0.534627 1.60206 0.6 100000 5 15 500 10 1 8
0.56035 1.65903 0.6 10000 4 15 250 10 0.5 8
0.582209 4.57823 0.4 200000 3 20 1000 10 2 4
0.650757 5.65 0.5 100000 5 15 500 5 2 10
0.552911 3.38307 0.4 100000 5 20 250 5 1 8
0.522866 1.97807 0.4 200000 3 15 250 10 1 10
0.616338 4.94284 0.6 50000 5 15 1000 5 0.5 4
0.62838 5.41391 0.6 200000 3 20 500 5 2 10
0.694832 7.93878 0.6 100000 4 15 250 10 1 4
0.654035 5.60136 0.5 100000 4 20 1000 5 2 10
0.606914 4.4001 0.4 100000 4 15 1000 5 1 8
0.545957 2.36244 0.4 100000 4 10 250 5 0.5 10
0.594104 5.62542 0.4 200000 5 10 250 10 2 8
0.604189 5.44187 0.4 200000 4 15 500 10 2 4
