# Testing 1296 configurations 
# Reading [4] trace.out files from [../parrot-traces/polybench-subset-normal2/]
# -> Parrot_l1_2mm.latency_trace.out
# -> Parrot_l1_deriche.latency_trace.out
# -> Parrot_l1_correlation.latency_trace.out
# -> Parrot_l1_adi.latency_trace.out
# Done loading files.
pct acc threshold phase_length stable_min window_start summarize proj_dist proj_delta p_j
0.700013 4.50627 0.5 10000 3 20 1500 5 1 4
0.729867 8.80318 0.6 100000 3 25 1000 5 1 4
0.561509 0.379775 0.5 100000 3 50 1000 5 0.5 6
0.656236 7.78269 0.65 100000 3 25 1000 10 2 8
0.775159 9.93064 0.65 10000 3 20 1000 5 2 10
0.64606 9.68664 0.6 50000 3 50 1500 5 1 4
0.658999 7.75958 0.65 100000 3 25 1500 10 1 4
0.731875 8.84258 0.6 100000 3 25 1500 10 2 4
0.411907 4.32968 0.6 50000 3 25 1500 10 0.5 6
0.675766 4.7018 0.5 100000 3 20 1000 10 1 4
0.664932 7.10525 0.5 10000 3 50 1500 5 2 6
0.74544 10.1422 0.65 100000 3 20 1000 5 2 10
0.660071 7.64622 0.6 100000 3 50 1000 10 1 4
0.691706 4.68383 0.5 100000 3 50 1000 10 2 4
0.541657 4.3975 0.65 100000 3 25 1000 5 0.5 8
0.242781 4.24202 0.65 10000 3 50 1500 10 0.5 8
0.240027 10.8204 0.6 10000 3 50 1000 10 0.5 10
0.663584 9.54162 0.6 50000 3 50 1000 5 2 6
0.689832 11.0995 0.65 100000 3 50 1500 5 2 4
0.553024 3.72761 0.5 10000 3 20 1000 5 0.5 10
0.702391 4.21193 0.5 100000 3 25 1000 5 2 4
0.589189 4.4144 0.65 50000 3 50 1500 10 2 10
0.579772 10.6424 0.6 10000 3 50 1500 10 0.5 4
0.729922 8.84607 0.6 100000 3 20 1500 5 2 4
0.622841 6.21647 0.5 50000 3 50 1500 5 2 6
0.548655 6.25619 0.5 100000 3 50 1500 10 1 6
0.643327 3.73747 0.5 50000 3 25 1500 10 1 4
0.740063 10.008 0.65 10000 3 25 1000 10 2 10
0.728642 15.0624 0.6 10000 3 25 1000 5 1 4
0.751478 9.99566 0.65 10000 3 25 1000 5 1 6
0.625309 3.76488 0.5 10000 3 50 1000 10 1 4
0.697452 4.8656 0.5 50000 3 20 1000 5 2 10
0.551436 3.84508 0.5 50000 3 50 1000 10 0.5 4
0.645345 3.72889 0.5 10000 3 25 1000 5 0.5 4
0.170941 0.0210448 0.6 100000 3 50 1500 10 0.5 10
0.727458 8.80008 0.6 50000 3 20 1000 5 1 10
0.589189 4.4144 0.6 50000 3 50 1500 10 2 10
0.533828 4.51509 0.65 50000 3 20 1500 10 1 8
0.296591 0.0723067 0.5 10000 3 25 1500 10 1 10
0.651947 7.82022 0.65 100000 3 20 1500 5 1 8
0.530522 4.28818 0.65 10000 3 25 1500 10 1 10
0.689161 4.64671 0.5 50000 3 25 1000 10 2 6
0.625874 7.78109 0.65 50000 3 20 1000 10 1 10
0.648814 7.79059 0.65 100000 3 50 1000 10 0.5 4
0.639601 14.2934 0.6 10000 3 25 1500 5 0.5 4
0.733761 15.0161 0.6 10000 3 20 1000 5 1 8
0.61337 6.21891 0.5 50000 3 20 1500 5 1 10
0.683103 11.4321 0.65 50000 3 50 1000 5 1 10
0.768082 10.2518 0.65 10000 3 20 1500 5 1 8
0.737692 15.3185 0.6 10000 3 20 1500 5 2 4
0.690767 4.65842 0.5 100000 3 25 1500 5 1 4
0.450314 4.3166 0.65 10000 3 50 1000 10 1 10
0.657978 4.52419 0.5 50000 3 25 1000 5 0.5 4
0.112111 0.0327973 0.5 100000 3 20 1500 10 0.5 8
0.683761 11.6452 0.65 50000 3 25 1500 5 2 6
0.733589 15.1465 0.6 10000 3 25 1500 10 2 6
0.316086 7.6613 0.6 100000 3 20 1000 10 0.5 10
0.732504 8.56074 0.6 50000 3 20 1500 10 2 4
0.532755 4.37765 0.65 50000 3 50 1500 5 0.5 10
0.663287 4.56045 0.5 10000 3 25 1000 10 2 8
0.724886 8.82133 0.6 50000 3 20 1500 5 1 4
0.691251 4.8214 0.5 10000 3 20 1500 5 1 6
0.545122 4.33113 0.6 100000 3 25 1500 5 0.5 10
0.669443 8.49834 0.65 10000 3 20 1000 10 0.5 4
0.411907 4.32968 0.6 50000 3 25 1500 10 0.5 8
0.628118 7.71681 0.65 100000 3 25 1000 10 2 10
0.630716 9.31256 0.5 10000 3 50 1500 5 2 8
0 0 0.65 10000 3 50 1500 10 0.5 10
0.68457 8.80342 0.6 50000 3 25 1000 10 1 6
0.646588 9.63448 0.6 50000 3 50 1500 5 1 6
0.634627 7.7076 0.65 100000 3 20 1000 10 0.5 4
0.532676 7.63314 0.65 50000 3 25 1000 10 0.5 6
0.643928 7.69323 0.65 100000 3 25 1500 10 1 6
0.50476 4.39211 0.65 100000 3 25 1000 5 0.5 10
0.663584 9.54162 0.6 50000 3 50 1000 5 2 8
0.72851 8.68665 0.6 100000 3 25 1000 5 1 6
0.731732 8.8337 0.6 100000 3 25 1500 10 2 6
0.580955 4.4446 0.6 100000 3 50 1000 10 1 6
0.625676 14.2288 0.6 10000 3 50 1000 10 1 4
0.550365 0.14033 0.5 100000 3 50 1000 5 0.5 8
0.5314 0.154001 0.5 50000 3 25 1500 10 1 6
0.622841 6.21647 0.5 50000 3 50 1500 5 2 8
0.293073 0.0886958 0.5 100000 3 50 1500 10 1 8
0.681182 4.65388 0.5 100000 3 20 1000 5 0.5 4
0.729636 8.83906 0.6 100000 3 20 1500 5 2 6
0.182822 0.16403 0.5 50000 3 50 1000 10 0.5 6
